경로_승객수,국가유공자_승객수,기준일자,대학생_승객수,승차_역,승차_호선,어린이_승객수,외국인경로_승객수,일반_승객수,장애인_승객수,직원_승객수,청소년_승객수,총_승객수,하차_역,하차_호선
15,0,2023-12-31,0,수진,8호선,1,0,68,1,0,2,87,장지,8호선
15,0,2023-12-31,0,숙대입구(갈월),4호선,2,0,143,5,0,7,172,수유(강북구청),4호선
15,0,2023-12-31,0,시청,1호선,4,0,110,2,0,6,137,석계,1호선
15,0,2023-12-31,0,시청,1호선,1,0,48,3,0,0,67,회룡,1호선
15,0,2023-12-31,0,신금호,5호선,2,0,49,7,0,0,73,종로3가,5호선
15,1,2023-12-31,0,신논현,9호선,7,0,453,5,0,32,513,여의도,9호선
15,0,2023-12-31,0,신대방삼거리,7호선,0,0,38,1,0,1,55,신도림,2호선
15,0,2023-12-31,0,신대방삼거리,7호선,1,0,59,0,0,0,75,압구정,3호선
15,0,2023-12-31,0,신도림,2호선,1,0,97,0,0,0,113,금정,1호선
15,0,2023-12-31,0,신도림,2호선,0,1,44,1,0,2,63,신대방삼거리,7호선
15,0,2023-12-31,0,신림,2호선,2,0,246,0,0,7,270,동대문역사문화공원(DDP),2호선
15,0,2023-12-31,0,신림,2호선,0,0,13,1,0,0,29,신대방삼거리,7호선
15,0,2023-12-31,0,신반포,9호선,2,0,25,2,0,2,46,노들,9호선
15,0,2023-12-31,0,신사,3호선,3,0,99,2,0,2,121,금호,3호선
15,0,2023-12-31,0,신설동,2호선,0,0,31,1,0,0,47,강변(동서울터미널),2호선
15,0,2023-12-31,0,신설동,1호선,0,0,24,7,0,0,46,광운대,1호선
15,0,2023-12-31,0,신설동,2호선,0,0,12,1,0,0,28,동대문,1호선
15,0,2023-12-31,0,신설동,2호선,0,0,6,3,0,0,24,신설동,1호선
15,0,2023-12-31,0,신설동,1호선,0,0,41,5,0,0,61,창동,4호선
15,0,2023-12-31,0,신용산,4호선,4,0,201,1,0,7,228,사당,2호선
15,0,2023-12-31,0,신이문,1호선,1,0,115,1,0,2,134,서울역,1호선
15,0,2023-12-31,0,신정(은행정),5호선,1,0,29,4,0,2,51,양평,5호선
15,1,2023-12-31,0,신촌,2호선,32,1,744,4,0,23,820,동대문역사문화공원(DDP),2호선
15,0,2023-12-31,0,신흥,8호선,0,0,14,2,0,0,31,수진,8호선
15,0,2023-12-31,0,신흥,8호선,4,0,69,1,0,3,92,장지,8호선
15,0,2023-12-31,0,쌍문,4호선,0,0,28,0,0,0,43,경마공원,4호선
15,0,2023-12-31,0,아차산(어린이대공원후문),5호선,0,0,15,0,0,0,30,도봉산,7호선
15,0,2023-12-31,0,아차산(어린이대공원후문),5호선,0,0,29,2,0,1,47,청담,7호선
15,0,2023-12-31,0,아차산(어린이대공원후문),5호선,1,0,29,5,0,0,50,행당,5호선
15,0,2023-12-31,0,안국,3호선,0,0,23,0,0,1,39,길음,4호선
15,0,2023-12-31,0,암사,8호선,7,0,26,3,0,4,55,굽은다리(강동구민회관앞),5호선
15,0,2023-12-31,0,암사,8호선,0,0,38,1,0,0,54,단대오거리,8호선
15,1,2023-12-31,0,압구정,3호선,2,0,68,1,0,3,90,삼송,3호선
15,0,2023-12-31,0,압구정,3호선,16,0,139,2,0,12,184,잠실(송파구청),2호선
15,0,2023-12-31,0,압구정,3호선,0,0,50,2,0,2,69,화정,3호선
15,0,2023-12-31,0,애오개,5호선,3,0,45,0,0,2,65,서대문,5호선
15,0,2023-12-31,0,약수,3호선,1,0,4,3,0,0,23,제기동,1호선
15,0,2023-12-31,0,양재(서초구청),3호선,0,0,32,0,0,0,47,남성,7호선
15,0,2023-12-31,0,양재(서초구청),3호선,4,0,60,0,0,0,79,도곡,3호선
15,0,2023-12-31,0,양천구청,2호선,1,0,38,0,0,1,55,을지로입구,2호선
15,0,2023-12-31,0,언주,9호선,7,0,202,3,0,13,240,신논현,9호선
15,0,2023-12-31,0,여의도,5호선,6,0,217,2,0,3,243,공덕,5호선
15,0,2023-12-31,0,여의도,5호선,6,0,123,2,0,14,160,우장산,5호선
15,0,2023-12-31,0,여의도,9호선,3,0,83,1,0,2,104,흑석(중앙대입구),9호선
15,0,2023-12-31,0,역곡,1호선,9,0,175,4,0,3,206,서울역,1호선
15,0,2023-12-31,0,역곡,1호선,1,0,54,3,0,2,75,신대방,2호선
15,2,2023-12-31,0,역곡,1호선,0,0,35,3,0,1,56,청량리(서울시립대입구),1호선
15,1,2023-12-31,0,역삼,2호선,1,0,88,4,0,5,114,구의(광진구청),2호선
15,0,2023-12-31,0,연신내,3호선,0,0,23,3,0,0,41,신설동,1호선
15,0,2023-12-31,0,염창,9호선,2,0,90,4,0,10,121,광화문(세종문화회관),5호선
15,0,2023-12-31,0,염창,9호선,0,0,2,2,0,0,19,영등포시장,5호선
15,0,2023-12-31,0,염창,9호선,4,0,156,2,0,4,181,용산,1호선
15,0,2023-12-31,0,영등포,1호선,0,0,17,4,0,0,36,총신대입구(이수),4호선
15,0,2023-12-31,0,영등포구청,2호선,0,1,13,3,0,0,32,염창,9호선
15,0,2023-12-31,0,영등포시장,5호선,9,0,295,6,0,6,331,광화문(세종문화회관),5호선
15,0,2023-12-31,0,영등포시장,5호선,0,0,9,2,0,0,26,응암,6호선
15,0,2023-12-31,0,오목교(목동운동장앞),5호선,18,0,115,6,0,13,167,김포공항,5호선
15,0,2023-12-31,0,오목교(목동운동장앞),5호선,13,0,133,2,0,11,174,마곡,5호선
15,0,2023-12-31,0,옥수,3호선,7,0,109,2,0,11,144,신사,3호선
15,0,2023-12-31,0,옥수,3호선,3,0,66,0,0,3,87,안국,3호선
15,0,2023-12-31,0,옥수,3호선,2,0,32,0,0,1,50,혜화,4호선
15,0,2023-12-31,0,온수(성공회대입구),7호선,3,0,59,2,0,5,84,신대방삼거리,7호선
15,0,2023-12-31,0,올림픽공원(한국체대),9호선,0,0,36,1,0,2,54,둔촌동,5호선
15,0,2023-12-31,0,올림픽공원(한국체대),9호선,1,0,123,3,0,3,145,석촌고분,9호선
15,0,2023-12-31,0,왕십리(성동구청),1호선,12,0,57,1,0,7,92,신금호,5호선
15,1,2023-12-31,0,용답,2호선,0,0,62,1,0,4,83,뚝섬,2호선
15,0,2023-12-31,0,월계,1호선,0,0,18,3,0,1,37,석계,6호선
15,0,2023-12-31,0,월계,1호선,6,0,54,6,0,3,84,수유(강북구청),4호선
15,0,2023-12-31,0,월곡(동덕여대),6호선,4,0,78,4,0,5,106,고려대(종암),6호선
15,0,2023-12-31,0,월곡(동덕여대),6호선,2,0,14,2,0,0,33,을지로3가,2호선
15,0,2023-12-31,0,월드컵경기장(성산),6호선,7,0,20,2,0,1,45,대흥(서강대앞),6호선
15,0,2023-12-31,0,을지로3가,2호선,5,0,119,1,0,4,144,구의(광진구청),2호선
15,0,2023-12-31,0,을지로3가,2호선,0,0,66,2,0,4,87,문래,2호선
15,0,2023-12-31,0,을지로3가,3호선,23,0,425,3,0,7,473,안국,3호선
15,0,2023-12-31,0,을지로입구,2호선,0,0,136,2,0,5,158,미아사거리,4호선
15,0,2023-12-31,0,을지로입구,2호선,4,0,238,2,0,5,264,신대방,2호선
15,0,2023-12-31,0,을지로입구,2호선,2,0,88,2,0,3,110,약수,3호선
15,0,2023-12-31,0,응암,6호선,2,0,76,2,0,2,97,신도림,2호선
15,0,2023-12-31,0,의정부,1호선,1,0,166,2,0,7,191,동대문,1호선
15,0,2023-12-31,0,이수,7호선,2,0,56,0,0,2,75,반포,7호선
15,0,2023-12-31,0,이수,7호선,1,0,70,4,0,3,93,학동,7호선
15,0,2023-12-31,0,인덕원,4호선,1,0,27,0,0,1,44,방배,2호선
15,0,2023-12-31,0,일원,3호선,1,0,27,0,0,0,43,서초,2호선
15,0,2023-12-31,0,일원,3호선,3,0,28,8,0,5,59,일원,3호선
15,0,2023-12-31,0,잠실(송파구청),2호선,11,0,192,3,0,12,233,왕십리(성동구청),1호선
15,0,2023-12-31,0,잠실나루,2호선,0,0,58,0,0,1,74,사당,2호선
15,0,2023-12-31,0,잠실나루,2호선,6,0,80,0,0,7,108,선릉,2호선
15,0,2023-12-31,0,잠실새내,2호선,20,1,327,7,0,48,418,건대입구,2호선
15,0,2023-12-31,0,잠실새내,2호선,1,0,76,1,0,0,93,을지로3가,2호선
15,1,2023-12-31,0,잠실새내,2호선,13,1,187,3,0,10,230,잠실새내,2호선
15,0,2023-12-31,0,장지,8호선,3,0,85,2,0,4,109,신흥,8호선
15,0,2023-12-31,0,장한평,5호선,1,0,25,0,0,0,41,강일,5호선
15,0,2023-12-31,0,장한평,5호선,17,0,270,9,0,16,327,광화문(세종문화회관),5호선
15,1,2023-12-31,0,장한평,5호선,8,0,175,1,0,5,205,동대문역사문화공원(DDP),4호선
15,1,2023-12-31,0,장한평,5호선,1,0,39,0,0,1,57,상봉(시외버스터미널),7호선
15,0,2023-12-31,0,정발산,3호선,0,0,35,2,0,3,55,홍제,3호선
15,0,2023-12-31,0,제기동,1호선,0,0,15,2,0,0,32,구로디지털단지,2호선
15,0,2023-12-31,0,제기동,1호선,0,0,4,1,0,0,20,까치산,5호선
15,0,2023-12-31,0,제기동,1호선,0,0,8,3,0,0,26,녹번,3호선
15,0,2023-12-31,0,제기동,1호선,0,0,9,4,0,0,28,독산,1호선
15,0,2023-12-31,0,제기동,1호선,0,0,3,0,0,0,18,병점,1호선
15,0,2023-12-31,0,제기동,1호선,0,0,10,0,0,0,25,삼송,3호선
15,0,2023-12-31,0,제기동,1호선,0,0,2,0,0,0,17,신금호,5호선
15,0,2023-12-31,0,제기동,1호선,0,0,34,0,0,1,50,신촌,2호선
15,0,2023-12-31,0,제기동,1호선,0,0,6,1,0,0,22,원당,3호선
15,0,2023-12-31,0,제기동,1호선,0,0,1,0,0,1,17,응암,6호선
15,0,2023-12-31,0,제기동,1호선,0,0,11,0,0,0,26,인덕원,4호선
15,0,2023-12-31,0,제기동,1호선,0,0,6,0,0,0,21,한성대입구(삼선교),4호선
15,0,2023-12-31,0,제기동,1호선,0,0,8,1,0,0,24,화정,3호선
15,1,2023-12-31,0,종각,1호선,5,0,126,4,0,4,155,독산,1호선
15,1,2023-12-31,0,종각,1호선,7,0,146,4,0,9,182,동묘앞,6호선
15,0,2023-12-31,0,종각,1호선,6,0,79,4,0,1,105,회룡,1호선
15,0,2023-12-31,0,종로3가,1호선,3,0,163,4,0,3,188,고속터미널,3호선
15,0,2023-12-31,0,종로3가,1호선,0,0,17,1,0,0,33,광명사거리,7호선
15,0,2023-12-31,0,종로3가,5호선,8,0,160,4,0,13,200,군자(능동),5호선
15,0,2023-12-31,0,종로3가,3호선,0,0,33,6,0,2,56,동묘앞,1호선
15,2,2023-12-31,0,종로3가,1호선,3,0,20,4,0,2,46,병점,1호선
15,0,2023-12-31,0,종로3가,1호선,0,0,7,2,0,0,24,수락산,7호선
15,0,2023-12-31,0,종로3가,1호선,0,0,45,1,0,0,61,신림,2호선
15,1,2023-12-31,0,종로3가,1호선,0,0,45,0,0,0,61,신설동,2호선
15,0,2023-12-31,0,종로3가,5호선,2,0,91,0,0,2,110,연신내,3호선
15,0,2023-12-31,0,종로3가,1호선,10,0,92,1,0,8,126,장한평,5호선
15,1,2023-12-31,0,종로3가,5호선,2,0,20,0,0,0,38,하남시청(덕풍·신장),5호선
15,0,2023-12-31,0,종로5가,1호선,2,0,55,6,0,0,78,남영,1호선
15,1,2023-12-31,0,종로5가,1호선,5,0,75,3,0,3,102,노량진,9호선
15,0,2023-12-31,0,종로5가,1호선,0,0,31,0,0,0,46,동암,1호선
15,0,2023-12-31,0,종로5가,1호선,1,0,18,2,0,0,36,쌍문,4호선
15,0,2023-12-31,0,중계,7호선,0,0,7,1,0,0,23,방학,1호선
15,0,2023-12-31,0,중계,7호선,0,0,35,3,0,3,56,월곡(동덕여대),6호선
15,1,2023-12-31,0,중곡,7호선,25,1,189,5,0,24,260,건대입구,2호선
15,0,2023-12-31,0,중곡,7호선,2,0,18,2,0,1,38,청량리(서울시립대입구),1호선
15,0,2023-12-31,0,중동,1호선,0,0,27,1,0,0,43,광명사거리,7호선
15,0,2023-12-31,0,중앙보훈병원,9호선,2,0,38,0,0,5,60,가양,9호선
15,0,2023-12-31,0,증산(명지대앞),6호선,0,0,26,0,0,0,41,화정,3호선
15,0,2023-12-31,0,지축,3호선,6,0,81,2,0,9,113,원흥,3호선
15,2,2023-12-31,0,지행,1호선,3,0,38,2,0,0,60,창동,4호선
15,0,2023-12-31,0,창동,4호선,1,0,49,6,0,1,72,덕계,1호선
15,0,2023-12-31,0,창동,4호선,0,0,29,1,0,1,46,종로5가,1호선
15,0,2023-12-31,0,창신,6호선,1,0,29,3,0,1,49,신당,6호선
15,0,2023-12-31,0,천왕,7호선,5,0,54,3,0,1,78,신대방삼거리,7호선
15,1,2023-12-31,0,천왕,7호선,3,0,38,3,0,1,61,신림,2호선
15,0,2023-12-31,0,천호(풍납토성),5호선,2,1,37,5,0,0,60,마장,5호선
15,0,2023-12-31,0,천호(풍납토성),5호선,0,0,81,4,0,0,100,면목,7호선
15,0,2023-12-31,0,천호(풍납토성),8호선,0,0,55,4,0,2,76,모란,8호선
15,0,2023-12-31,0,천호(풍납토성),5호선,0,0,57,6,0,0,78,중곡,7호선
15,0,2023-12-31,0,철산,7호선,2,0,21,1,0,0,39,남성,7호선
15,0,2023-12-31,0,철산,7호선,2,0,44,1,0,2,64,보라매,7호선
15,0,2023-12-31,0,청구,6호선,0,0,9,2,0,0,26,약수,6호선
15,0,2023-12-31,0,청담,7호선,1,0,93,1,0,3,113,군자(능동),7호선
15,1,2023-12-31,0,청량리(서울시립대입구),1호선,1,0,10,1,0,0,28,광명사거리,7호선
15,1,2023-12-31,0,청량리(서울시립대입구),1호선,1,0,79,4,0,3,103,노량진,1호선
15,0,2023-12-31,0,청량리(서울시립대입구),1호선,1,0,10,0,0,0,26,마들,7호선
15,0,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,1,1,0,0,17,사가정,7호선
15,0,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,15,0,0,0,30,상왕십리,2호선
15,0,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,38,0,0,1,54,양재(서초구청),3호선
15,0,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,17,2,0,0,34,충정로(경기대입구),2호선
15,0,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,10,1,0,0,26,한남,1호선
15,0,2023-12-31,0,총신대입구(이수),4호선,0,0,27,0,0,2,44,교대(법원.검찰청),2호선
15,0,2023-12-31,0,충정로(경기대입구),2호선,4,0,39,5,0,3,66,이대,2호선
15,0,2023-12-31,0,충정로(경기대입구),2호선,0,0,4,2,0,0,21,제기동,1호선
15,0,2023-12-31,0,충정로(경기대입구),5호선,2,0,103,4,0,6,130,종로3가,5호선
15,0,2023-12-31,0,하남시청(덕풍·신장),5호선,0,0,12,3,0,1,31,둔촌동,5호선
15,0,2023-12-31,0,학동,7호선,4,0,148,2,0,4,173,고속터미널,3호선
15,0,2023-12-31,0,학동,7호선,4,1,63,2,0,1,86,뚝섬유원지,7호선
15,0,2023-12-31,0,학여울,3호선,0,0,12,1,0,0,28,교대(법원.검찰청),2호선
15,0,2023-12-31,0,학여울,3호선,0,0,10,2,0,0,27,연신내,3호선
15,1,2023-12-31,0,한성백제,9호선,3,0,35,2,0,2,58,삼전,9호선
15,0,2023-12-31,0,합정,2호선,7,1,258,1,0,11,293,대림(구로구청),2호선
15,0,2023-12-31,0,행당,5호선,10,0,84,3,0,6,118,동대문역사문화공원(DDP),4호선
15,0,2023-12-31,0,혜화,4호선,34,0,374,4,0,38,465,광화문(세종문화회관),5호선
15,0,2023-12-31,0,혜화,4호선,11,0,184,4,0,5,219,종로3가,1호선
15,0,2023-12-31,0,홍대입구,2호선,92,1,2347,2,0,87,2544,동대문역사문화공원(DDP),2호선
15,0,2023-12-31,0,홍대입구,2호선,12,0,395,3,0,22,447,영등포,1호선
15,0,2023-12-31,0,홍제,3호선,2,0,59,4,0,1,81,원흥,3호선
15,0,2023-12-31,0,화곡,5호선,0,0,58,0,0,2,75,종로3가,1호선
15,0,2023-12-31,0,화랑대(서울여대입구),6호선,0,0,21,5,0,2,43,공릉(서울과학기술대),7호선
15,0,2023-12-31,0,화랑대(서울여대입구),6호선,2,0,9,3,0,0,29,먹골,7호선
15,0,2023-12-31,0,화정,3호선,5,0,69,4,0,8,101,녹번,3호선
15,0,2023-12-31,0,화정,3호선,1,0,12,3,0,2,33,동대문,1호선
15,0,2023-12-31,0,화정,3호선,1,0,24,1,0,0,41,종로5가,1호선
15,0,2023-12-31,0,흑석(중앙대입구),9호선,0,0,19,3,0,2,39,흑석(중앙대입구),9호선
14,1,2023-12-31,0,가능,1호선,0,0,14,3,0,0,32,동묘앞,1호선
14,0,2023-12-31,0,가락시장,8호선,2,0,14,1,0,1,32,강변(동서울터미널),2호선
14,1,2023-12-31,0,가락시장,8호선,3,0,58,2,0,3,81,몽촌토성(평화의문),8호선
14,0,2023-12-31,0,가락시장,3호선,0,0,18,1,0,1,34,서초,2호선
14,0,2023-12-31,0,가양,9호선,0,0,212,2,0,9,237,신논현,9호선
14,0,2023-12-31,0,가양,9호선,0,0,56,8,0,0,78,신림,2호선
14,0,2023-12-31,0,가양,9호선,0,0,5,10,0,0,29,제기동,1호선
14,0,2023-12-31,0,강남구청,7호선,1,0,62,0,0,3,80,사가정,7호선
14,0,2023-12-31,0,강변(동서울터미널),2호선,4,0,143,2,0,14,177,역삼,2호선
14,0,2023-12-31,0,개봉,1호선,1,0,36,3,0,2,56,동대문,1호선
14,0,2023-12-31,0,개화산,5호선,0,0,3,3,0,0,20,선유도,9호선
14,0,2023-12-31,0,거여,5호선,0,0,39,2,0,1,56,답십리,5호선
14,1,2023-12-31,0,거여,5호선,1,0,19,0,0,4,39,명일,5호선
14,0,2023-12-31,0,거여,5호선,0,0,6,1,0,2,23,석촌,9호선
14,0,2023-12-31,0,거여,5호선,0,0,47,4,0,1,66,양재(서초구청),3호선
14,0,2023-12-31,0,건대입구,2호선,25,0,688,10,0,23,760,동대문역사문화공원(DDP),2호선
14,0,2023-12-31,0,건대입구,2호선,2,1,52,2,0,4,75,신설동,2호선
14,0,2023-12-31,0,경마공원,4호선,0,0,21,2,0,0,37,구의(광진구청),2호선
14,0,2023-12-31,0,경마공원,4호선,0,0,13,0,0,1,28,불광,3호선
14,0,2023-12-31,0,경마공원,4호선,0,0,23,0,0,0,37,쌍문,4호선
14,0,2023-12-31,0,고속터미널,3호선,4,0,42,1,0,2,63,돌곶이,6호선
14,0,2023-12-31,0,고속터미널,9호선,0,0,87,3,0,8,112,언주,9호선
14,0,2023-12-31,0,고속터미널,3호선,3,0,107,1,0,3,128,하계,7호선
14,0,2023-12-31,0,공덕,6호선,5,0,59,1,0,1,80,광화문(세종문화회관),5호선
14,0,2023-12-31,0,과천,4호선,7,0,35,3,0,2,61,사당,2호선
14,0,2023-12-31,0,광나루(장신대),5호선,5,0,53,1,0,8,81,고덕,5호선
14,0,2023-12-31,0,광나루(장신대),5호선,2,0,44,1,0,3,64,하남검단산,5호선
14,1,2023-12-31,0,광나루(장신대),5호선,2,0,20,3,0,2,42,하남시청(덕풍·신장),5호선
14,0,2023-12-31,0,광명사거리,7호선,0,0,1,0,0,0,15,동묘앞,1호선
14,0,2023-12-31,0,광명사거리,7호선,0,0,11,0,0,0,25,역삼,2호선
14,0,2023-12-31,0,광명사거리,7호선,0,0,16,1,0,0,31,중동,1호선
14,0,2023-12-31,0,광운대,1호선,0,0,34,2,0,0,50,쌍문,4호선
14,0,2023-12-31,0,광화문(세종문화회관),5호선,15,0,155,4,0,8,196,발산,5호선
14,0,2023-12-31,0,광화문(세종문화회관),5호선,5,0,55,4,0,3,81,불광,3호선
14,0,2023-12-31,0,광흥창(서강),6호선,1,0,35,1,0,1,52,효창공원앞,6호선
14,0,2023-12-31,0,교대(법원.검찰청),2호선,11,0,78,1,0,6,110,강변(동서울터미널),2호선
14,0,2023-12-31,0,교대(법원.검찰청),3호선,1,0,30,0,0,0,45,홍제,3호선
14,0,2023-12-31,0,구로,1호선,0,0,52,1,0,2,69,노량진,9호선
14,0,2023-12-31,0,구로디지털단지,2호선,2,0,24,1,0,0,41,동묘앞,1호선
14,0,2023-12-31,0,구로디지털단지,2호선,5,0,37,1,0,2,59,철산,7호선
14,0,2023-12-31,0,구산,6호선,0,0,54,3,0,2,73,공덕,6호선
14,0,2023-12-31,0,구파발,3호선,4,0,102,3,0,7,130,압구정,3호선
14,0,2023-12-31,0,국회의사당,9호선,2,0,11,5,0,0,32,목동,5호선
14,1,2023-12-31,0,국회의사당,9호선,0,1,24,0,0,1,41,신대방,2호선
14,0,2023-12-31,0,군자(능동),7호선,2,0,103,1,0,0,120,강남구청,7호선
14,0,2023-12-31,0,군자(능동),5호선,2,0,108,2,0,2,128,미사,5호선
14,0,2023-12-31,0,군자(능동),7호선,8,0,132,1,0,4,159,잠실(송파구청),2호선
14,0,2023-12-31,0,굽은다리(강동구민회관앞),5호선,1,0,61,3,0,7,86,군자(능동),5호선
14,0,2023-12-31,0,굽은다리(강동구민회관앞),5호선,0,0,33,0,0,0,47,몽촌토성(평화의문),8호선
14,0,2023-12-31,0,굽은다리(강동구민회관앞),5호선,0,0,43,6,0,2,65,장한평,5호선
14,0,2023-12-31,0,금천구청,1호선,7,0,91,2,0,2,116,시청,1호선
14,0,2023-12-31,0,금천구청,1호선,1,0,18,3,0,0,36,청량리(서울시립대입구),1호선
14,0,2023-12-31,0,금호,3호선,1,0,47,1,0,5,68,충무로,4호선
14,0,2023-12-31,0,길음,4호선,7,0,63,0,0,4,88,종각,1호선
14,0,2023-12-31,0,길음,4호선,0,0,14,1,0,0,29,종로5가,1호선
14,2,2023-12-31,0,김포공항,5호선,9,0,152,9,0,9,195,목동,5호선
14,0,2023-12-31,0,까치산,5호선,9,0,134,3,0,3,163,여의나루,5호선
14,0,2023-12-31,0,까치산,5호선,0,0,29,2,0,2,47,역곡,1호선
14,0,2023-12-31,0,낙성대(강감찬),2호선,0,0,42,2,0,4,62,범계,4호선
14,0,2023-12-31,0,남구로,7호선,2,0,139,9,0,2,166,부천,1호선
14,0,2023-12-31,0,남구로,7호선,1,0,59,0,0,1,75,역곡,1호선
14,0,2023-12-31,0,남부터미널(예술의전당),3호선,7,0,69,2,0,12,104,대치,3호선
14,0,2023-12-31,0,남부터미널(예술의전당),3호선,3,0,68,1,0,4,90,매봉,3호선
14,0,2023-12-31,0,남부터미널(예술의전당),3호선,3,0,31,0,0,4,52,서초,2호선
14,0,2023-12-31,0,남성,7호선,1,0,58,2,0,7,82,학동,7호선
14,0,2023-12-31,0,남영,1호선,1,0,50,2,0,5,72,종로5가,1호선
14,0,2023-12-31,0,내방,7호선,0,0,17,1,0,0,32,양재(서초구청),3호선
14,0,2023-12-31,0,노들,9호선,2,0,31,2,0,1,50,신반포,9호선
14,0,2023-12-31,0,노량진,9호선,2,0,451,10,0,7,484,신논현,9호선
14,0,2023-12-31,0,노량진,9호선,2,0,96,5,0,2,119,종로5가,1호선
14,0,2023-12-31,0,노량진,9호선,0,0,82,0,0,2,98,중앙보훈병원,9호선
14,0,2023-12-31,0,노원,4호선,9,0,224,10,0,6,263,서울역,4호선
14,0,2023-12-31,0,노원,7호선,5,0,152,1,0,8,180,어린이대공원(세종대),7호선
14,0,2023-12-31,0,노원,4호선,1,0,73,1,0,8,97,종로3가,1호선
14,0,2023-12-31,0,녹번,3호선,3,0,31,0,0,0,48,청량리(서울시립대입구),1호선
14,0,2023-12-31,0,녹사평(용산구청),6호선,2,0,58,1,0,1,76,신용산,4호선
14,0,2023-12-31,0,녹양,1호선,0,0,15,5,0,0,34,제기동,1호선
14,1,2023-12-31,0,답십리,5호선,1,0,108,4,0,4,132,왕십리(성동구청),1호선
14,0,2023-12-31,0,당산,2호선,3,0,117,3,0,2,139,사당,2호선
14,0,2023-12-31,0,당산,9호선,1,0,71,2,0,4,92,신도림,2호선
14,0,2023-12-31,0,당산,9호선,0,0,76,2,0,0,92,양천향교,9호선
14,2,2023-12-31,0,대공원,4호선,0,0,10,2,0,1,29,남성,7호선
14,0,2023-12-31,0,대림(구로구청),2호선,0,0,78,0,0,2,94,교대(법원.검찰청),2호선
14,0,2023-12-31,0,대림(구로구청),2호선,0,2,37,2,0,0,55,국회의사당,9호선
14,0,2023-12-31,0,대림(구로구청),7호선,1,1,107,8,0,0,131,대림(구로구청),7호선
14,0,2023-12-31,0,대림(구로구청),7호선,2,1,68,6,0,0,91,보라매,7호선
14,0,2023-12-31,0,대림(구로구청),2호선,2,0,141,2,0,1,160,수원,1호선
14,0,2023-12-31,0,대림(구로구청),2호선,1,0,99,2,0,1,117,안산,4호선
14,0,2023-12-31,0,대치,3호선,12,0,65,0,0,20,111,경복궁(정부서울청사),3호선
14,0,2023-12-31,0,대치,3호선,3,0,27,0,0,3,47,명동,4호선
14,0,2023-12-31,0,대치,3호선,6,0,8,1,0,3,32,암사,8호선
14,0,2023-12-31,0,대화,3호선,0,0,12,1,0,0,27,청량리(서울시립대입구),1호선
14,0,2023-12-31,0,대흥(서강대앞),6호선,0,0,6,2,0,0,22,동묘앞,1호선
14,0,2023-12-31,0,도봉,1호선,0,0,46,2,0,3,65,서울역,1호선
14,1,2023-12-31,0,도봉,1호선,1,0,24,1,0,0,41,종로3가,1호선
14,0,2023-12-31,0,독립문,3호선,0,0,5,0,0,1,20,구산,6호선
14,0,2023-12-31,0,독립문,3호선,2,0,41,4,0,1,62,종로3가,3호선
